Strategy report
Symbol: /ES:XCME
Work Time: 10/17/24, 6:05 PM - 10/22/24, 8:55 PM


Id;Strategy;Side;Quantity;Amount;Price;Date/Time;Trade P/L;P/L;Position;
12;_trend_(1,729,203,900,000|0.017|0.0106|0.0142|0.0099|0.0039|0.0127|-0.0042|0.0085|0.012|0.0046|86.3636|9.9512|3.382|-0.1975|-0.0147|-0.0121);Buy to Open;1;50.0;$5,890.25;10/17/24, 6:30 PM;;$562.50;0.0;
13;_trend_(SellClose);Sell to Close;-1;-50.0;$5,893.25;10/17/24, 6:35 PM;$125.00;$575.00;-50.0;
14;_trend_(1,729,204,200,000|0.0212|0.0191|0.0141|0.0149|0.0053|0.0042|0.0064|-0.0014|0.0191|0.0071|85.7143|13.4654|-1.3914|-4.7734|0.0064|0.0217);Buy to Open;1;50.0;$5,890.75;10/17/24, 6:35 PM;;$687.50;0.0;
15;_trend_(SellClose);Sell to Close;-1;-50.0;$5,893.25;10/17/24, 6:40 PM;$50.00;$712.50;-50.0;
16;_trend_(1,729,204,500,000|0.0127|0.017|0.017|0.0142|0.0074|-0.0085|0.0064|0.0057|0.0134|0.006|96.4286|14.5777|3.8092|5.2006|-0.0012|-0.0042);Buy to Open;1;50.0;$5,892.25;10/17/24, 6:40 PM;;$737.50;0.0;
17;_trend_(SellClose);Sell to Close;-1;-50.0;$5,893.00;10/17/24, 6:45 PM;$25.00;$737.50;-50.0;
18;_trend_(1,729,204,800,000|-0.0042|0.0042|0.0099|0.012|0.0071|-0.017|-0.0149|-0.0042|0.0099|0.0096|92.8571|11.8874|6.3879|2.5787|-0.0004|-0.0043);Buy to Open;1;50.0;$5,892.50;10/17/24, 6:45 PM;;$762.50;0.0;
19;_trend_(SellClose);Sell to Close;-1;-50.0;$5,893.25;10/17/24, 6:50 PM;$25.00;$787.50;-50.0;
20;_trend_(1,729,205,100,000|0.0042|0|0.0042|0.0092|0.006|0.0085|-0.017|-0.0099|0.0064|0.0042|96.4286|11.3477|6.0071|-0.3808|0.0027|0.0031);Buy to Open;1;50.0;$5,892.75;10/17/24, 6:50 PM;;$787.50;0.0;
21;_trend_(SellClose);Sell to Close;-1;-50.0;$5,893.75;10/17/24, 6:55 PM;$62.50;$875.00;-50.0;
22;_trend_(1,729,205,400,000|-0.0042|0|-0.0014|0.0078|0.0053|-0.0085|-0.0042|-0.0184|0.005|0.005|86.6667|9.0198|1.8238|-4.1832|-0.0004|-0.0019);Buy to Open;1;50.0;$5,892.50;10/17/24, 6:55 PM;;$850.00;0.0;
23;_trend_(SellClose);Sell to Close;-1;-50.0;$5,893.00;10/17/24, 7:00 PM;$75.00;$925.00;-50.0;
24;_trend_(1,729,205,700,000|-0.0127|-0.0085|-0.0042|0.0028|0.0064|-0.0085|-0.0085|-0.0141|-0.0071|0.0046|76.6667|4.558|0.945|-0.8788|0.0035|0.0078);Buy to Open;1;50.0;$5,891.50;10/17/24, 7:00 PM;;$925.00;0.0;
25;_trend_(SellClose);Sell to Close;-1;-50.0;$5,892.25;10/17/24, 7:05 PM;$50.00;$1,012.50;-50.0;
26;_trend_(1,729,206,000,000|-0.0085|-0.0106|-0.0085|-0.0021|0.0064|0.0042|-0.0106|-0.0127|-0.017|0.0078|70|1.6085|4.6273|3.6823|0.0039|-0.0038);Buy to Open;1;50.0;$5,891.25;10/17/24, 7:05 PM;;$975.00;0.0;
27;_trend_(SellClose);Sell to Close;-1;-50.0;$5,891.50;10/17/24, 7:10 PM;$62.50;$962.50;-50.0;
28;_trend_(1,729,206,300,000|-0.017|-0.0127|-0.0127|-0.0071|0.0035|-0.0085|-0.0042|-0.0113|-0.0212|0.0071|45.8333|-3.1978|3.2974|-1.3299|0.0078|-0.0161);Buy to Open;1;50.0;$5,890.25;10/17/24, 7:10 PM;;$1,037.50;0.0;
29;_trend_(SellClose);Sell to Close;-1;-50.0;$5,892.00;10/17/24, 7:15 PM;$75.00;$1,050.00;-50.0;
30;_trend_(1,729,206,600,000|0.0212|0.0021|-0.0014|-0.0028|0.0046|0.0382|0.0127|0.0028|-0.0149|0.0039|63.6364|0.6561|1.445|-1.8525|-0.0074|0.0192);Buy to Open;1;50.0;$5,890.50;10/17/24, 7:15 PM;;$1,112.50;0.0;
31;_trend_(SellClose);Sell to Close;-1;-50.0;$5,892.00;10/17/24, 7:20 PM;$25.00;$1,137.50;-50.0;
32;_trend_(1,729,206,900,000|0|0.0106|0.0014|-0.0035|0.0028|-0.0212|0.0233|0.0099|-0.0127|0.005|57.8947|-0.036|6.672|5.2271|0.0023|-0.011);Buy to Open;1;50.0;$5,891.50;10/17/24, 7:20 PM;;$1,137.50;0.0;
33;_trend_(SellClose);Sell to Close;-1;-50.0;$5,892.00;10/17/24, 7:25 PM;$50.00;$1,162.50;-50.0;
34;_trend_(1,729,207,200,000|-0.0042|-0.0021|0.0057|-0.0035|0.0021|-0.0042|-0.0042|0.0184|-0.0113|0.0025|35.7143|-1.5548|3.4131|-3.2589|-0.0095|-0.0007);Buy to Open;1;50.0;$5,891.00;10/17/24, 7:25 PM;;$1,187.50;0.0;
35;_trend_(SellClose);Sell to Close;-1;-50.0;$5,892.00;10/17/24, 7:30 PM;$62.50;$1,200.00;-50.0;
36;_trend_(1,729,207,500,000|0|-0.0021|-0.0014|-0.0014|0.0007|0.0042|-0.0127|-0|-0.0042|-0.0032|35.7143|-1.7599|1.7862|-1.6269|0.0161|0.0037);Buy to Open;1;50.0;$5,890.75;10/17/24, 7:30 PM;;$1,250.00;0.0;
37;_trend_(SellClose);Sell to Close;-1;-50.0;$5,892.00;10/17/24, 7:35 PM;$25.00;$1,237.50;-50.0;
38;_trend_(1,729,207,800,000|0.0042|0.0021|0|0.0007|-0.0007|0.0042|0.0042|-0.0014|0.0028|-0.006|42.8571|-0.6529|5.9986|4.2124|-0.0111|0.0178);Buy to Open;1;50.0;$5,891.50;10/17/24, 7:35 PM;;$1,275.00;0.0;
39;_trend_(SellClose);Sell to Close;-1;-50.0;$5,892.50;10/17/24, 7:40 PM;$62.50;$1,325.00;-50.0;
40;_trend_(1,729,208,100,000|0.0085|0.0064|0.0042|0.005|-0.0011|0.0042|0.0085|-0.0014|0.012|-0.0085|57.1429|1.522|-0.073|-6.0715|0.0007|0.0074);Buy to Open;1;50.0;$5,891.25;10/17/24, 7:40 PM;;$1,337.50;0.0;
41;_trend_(SellClose);Sell to Close;-1;-50.0;$5,892.50;10/17/24, 7:45 PM;$75.00;$1,387.50;-50.0;
42;_trend_(1,729,208,400,000|-0.0127|-0.0021|0|-0.0007|-0.0018|-0.0212|-0.0042|0.0014|0.0021|-0.0088|35.7143|-1.087|-1.901|-1.8281|0.0035|-0.0118);Buy to Open;1;50.0;$5,891.00;10/17/24, 7:45 PM;;$1,412.50;0.0;
43;_trend_(SellClose);Sell to Close;-1;-50.0;$5,891.75;10/17/24, 7:50 PM;$37.50;$1,412.50;-50.0;
44;_trend_(1,729,208,700,000|0|-0.0064|-0.0014|-0.0007|-0.0021|0.0127|-0.0127|-0.0014|0.0028|-0.0081|35.7143|-0.6448|5.5524|7.4534|0|-0.0074);Buy to Open;1;50.0;$5,891.00;10/17/24, 7:50 PM;;$1,450.00;0.0;
45;_trend_(SellClose);Sell to Close;-1;-50.0;$5,892.00;10/17/24, 7:55 PM;$25.00;$1,462.50;-50.0;
46;_trend_(1,729,209,000,000|0.0042|0.0021|-0.0028|0.0007|-0.0014|0.0042|0.0042|-0.0071|0.0042|-0.0067|54.5455|2.229|6.5209|0.9685|-0.0019|0.0019);Buy to Open;1;50.0;$5,891.50;10/17/24, 7:55 PM;;$1,475.00;0.0;
47;_trend_(SellClose);Sell to Close;-1;-50.0;$5,892.25;10/17/24, 8:00 PM;$37.50;$1,550.00;-50.0;
48;_trend_(1,729,209,300,000|0|0.0021|0.0014|0.0007|-0.0004|-0.0042|0.0085|0.0014|0.0021|-0.0067|66.6667|3.3067|4.1061|-2.4148|0.0046|-0.0049);Buy to Open;1;50.0;$5,891.50;10/17/24, 8:00 PM;;$1,512.50;0.0;
49;_trend_(SellClose);Sell to Close;-1;-50.0;$5,891.75;10/17/24, 8:05 PM;$87.50;$1,637.50;-50.0;
50;_trend_(1,729,209,600,000|-0.017|-0.0085|-0.0042|-0.0028|-0.0011|-0.017|-0.0106|-0.0028|-0.0035|-0.0074|30|12.6963|-2.5985|-6.7046|0.0009|-0.0075);Buy to Open;1;50.0;$5,890.00;10/17/24, 8:05 PM;;$1,600.00;0.0;
51;_trend_(SellClose);Sell to Close;-1;-50.0;$5,891.00;10/17/24, 8:10 PM;$112.50;$1,612.50;-50.0;
52;_trend_(1,729,209,900,000|-0.0255|-0.0212|-0.0141|-0.0085|-0.0018|-0.0085|-0.0233|-0.0113|-0.0134|-0.0053|13.3333|6.8881|-3.2765|-0.678|0.0117|-0.0248);Buy to Open;1;50.0;$5,888.75;10/17/24, 8:10 PM;;$1,712.50;0.0;
53;_trend_(SellClose);Sell to Close;-1;-50.0;$5,891.00;10/17/24, 8:15 PM;$100.00;$1,937.50;-50.0;
54;_trend_(1,729,210,200,000|0.0255|0|-0.0057|-0.0021|-0.0014|0.0509|0.0085|-0.0071|-0.0014|-0.006|53.3333|17.3616|-1.2025|2.074|-0.014|0.0101);Buy to Open;1;50.0;$5,889.00;10/17/24, 8:15 PM;;$1,812.50;0.0;
55;_trend_(SellClose);Sell to Close;-1;-50.0;$5,890.75;10/17/24, 8:20 PM;$225.00;$2,062.50;-50.0;
56;_trend_(1,729,210,500,000|-0.0721|-0.0233|-0.024|-0.0141|-0.0074|-0.0976|-0.0021|-0.0198|-0.0134|-0.0103|4|-16.2125|-10.5359|-9.3334|0.0354|-0.0357);Buy to Open;1;50.0;$5,886.25;10/17/24, 8:20 PM;;$2,037.50;0.0;
57;_trend_(SellClose);Sell to Close;-1;-50.0;$5,887.25;10/17/24, 8:25 PM;$125.00;$2,425.00;-50.0;
58;_trend_(1,729,210,800,000|-0.0127|-0.0424|-0.0198|-0.017|-0.0081|0.0594|-0.0424|-0.0057|-0.0177|-0.0103|12.9032|-20.7875|2.4186|12.9545|0.0127|-0.0069);Buy to Open;1;50.0;$5,884.75;10/17/24, 8:25 PM;;$2,162.50;0.0;
59;_trend_(SellClose);Sell to Close;-1;-50.0;$5,885.50;10/17/24, 8:30 PM;$412.50;$2,337.50;-50.0;
60;_trend_(1,729,211,100,000|-0.1062|-0.0595|-0.0637|-0.0347|-0.017|-0.0934|-0.0361|-0.058|-0.0354|-0.0177|14.7541|-16.28|-4.1339|-6.5525|0.0464|-0.057);Buy to Open;1;50.0;$5,877.25;10/17/24, 8:30 PM;;$2,575.00;0.0;
61;_trend_(SellClose);Sell to Close;-1;-50.0;$5,882.75;10/17/24, 8:35 PM;$325.00;$2,612.50;-50.0;
62;_trend_(1,729,211,400,000|0.0425|-0.0319|-0.0255|-0.0248|-0.0138|0.1487|0.0106|-0.0014|-0.0219|-0.0131|35.3846|0.0394|-0.5523|3.5816|-0.008|0.0005);Buy to Open;1;50.0;$5,876.25;10/17/24, 8:35 PM;;$2,900.00;0.0;
63;_trend_(SellClose);Sell to Close;-1;-50.0;$5,882.75;10/17/24, 8:40 PM;$75.00;$2,875.00;-50.0;
64;_trend_(1,729,211,700,000|0|0.0213|-0.0212|-0.0205|-0.0145|-0.0425|0.0807|-0.0014|-0.012|-0.0134|35.3846|0.2054|21.08|21.6324|0.0092|-0.0123);Buy to Open;1;50.0;$5,881.25;10/17/24, 8:40 PM;;$2,975.00;0.0;
65;_trend_(SellClose);Sell to Close;-1;-50.0;$5,883.75;10/17/24, 8:45 PM;$100.00;$2,962.50;-50.0;
66;_trend_(1,729,212,000,000|0.0213|0.0106|0.0213|-0.0212|-0.0117|0.0213|0.0425|0.0849|-0.0191|-0.0099|43.75|5.646|14.3952|-6.6848|-0.0144|0.0242);Buy to Open;1;50.0;$5,881.75;10/17/24, 8:45 PM;;$3,075.00;0.0;
67;_trend_(SellClose);Sell to Close;-1;-50.0;$5,884.25;10/17/24, 8:50 PM;$100.00;$3,050.00;-50.0;
68;_trend_(1,729,212,300,000|0.0127|0.017|0.0113|-0.0071|-0.0106|-0.0085|-0.0043|0.0368|0.0071|-0.0085|48.4375|8.3757|12.2443|-2.151|-0.0104|0.0032);Buy to Open;1;50.0;$5,882.25;10/17/24, 8:50 PM;;$3,175.00;0.0;
69;_trend_(SellClose);Sell to Close;-1;-50.0;$5,885.50;10/17/24, 8:55 PM;$62.50;$3,237.50;-50.0;
70;_trend_(1,729,212,600,000|0.0127|0.0127|0.0156|-0.0028|-0.0099|-0|0.0021|0.0368|0.0141|-0.0085|53.125|11.0327|10.0264|-2.2179|-0.0081|0.0081);Buy to Open;1;50.0;$5,884.25;10/17/24, 8:55 PM;;$3,237.50;0.0;
71;_trend_(SellClose);Sell to Close;-1;-50.0;$5,885.50;10/17/24, 9:00 PM;$62.50;$3,312.50;-50.0;
72;_trend_(1,729,212,900,000|-0.0085|0.0021|0.0057|0.0135|-0.0106|-0.0212|-0.0149|-0.0156|0.0481|-0.0103|51.6129|7.9743|10.0264|0|0.0016|0.006);Buy to Open;1;50.0;$5,884.25;10/17/24, 9:00 PM;;$3,300.00;0.0;
73;_trend_(SellClose);Sell to Close;-1;-50.0;$5,885.00;10/17/24, 9:05 PM;$87.50;$3,312.50;-50.0;
74;_trend_(1,729,213,200,000|-0.0042|-0.0064|0|0.0057|-0.0095|0.0042|-0.0191|-0.0113|0.0304|-0.0085|52.5424|7.5228|9.1946|-0.8318|0.018|-0.0215);Buy to Open;1;50.0;$5,883.25;10/17/24, 9:05 PM;;$3,387.50;0.0;
75;_trend_(SellClose);Sell to Close;-1;-50.0;$5,885.00;10/17/24, 9:10 PM;$75.00;$3,425.00;-50.0;
76;_trend_(1,729,213,500,000|0.0127|0.0042|0|0.0078|-0.0064|0.017|0.0021|-0.0156|0.0283|-0.0046|57.6271|10.7873|10.1403|0.9457|-0.0104|0.0044);Buy to Open;1;50.0;$5,883.50;10/17/24, 9:10 PM;;$3,462.50;0.0;
77;_trend_(SellClose);Sell to Close;-1;-50.0;$5,884.50;10/17/24, 9:15 PM;$62.50;$3,500.00;-50.0;
78;_trend_(1,729,213,800,000|-0.0085|0.0021|0|0.0028|-0.0092|-0.0212|0.0085|-0.0057|0.0241|-0.0078|55.1724|9.1779|11.3791|1.2388|0.0108|-0.0038);Buy to Open;1;50.0;$5,883.25;10/17/24, 9:15 PM;;$3,525.00;0.0;
79;_trend_(SellClose);Sell to Close;-1;-50.0;$5,885.00;10/17/24, 9:20 PM;$62.50;$3,587.50;-50.0;
80;_trend_(1,729,214,100,000|-0.0085|-0.0085|-0.0014|-0.0007|-0.0039|-0|-0.0127|-0.0014|0.0064|0.0035|68.1818|10.6297|9.2035|-2.1756|0.0085|0.0097);Buy to Open;1;50.0;$5,883.75;10/17/24, 9:20 PM;;$3,587.50;0.0;
81;_trend_(SellClose);Sell to Close;-1;-50.0;$5,884.75;10/17/24, 9:25 PM;$62.50;$3,587.50;-50.0;
82;_trend_(1,729,214,400,000|0|-0.0042|-0.0057|-0.0028|-0.0028|0.0085|-0.0064|-0.0057|-0|0.0053|81.0811|7.7385|9.4834|0.2799|-0.0023|0.0012);Buy to Open;1;50.0;$5,883.50;10/17/24, 9:25 PM;;$3,650.00;0.0;
83;_trend_(SellClose);Sell to Close;-1;-50.0;$5,885.00;10/17/24, 9:30 PM;$75.00;$3,725.00;-50.0;
84;_trend_(1,729,214,700,000|0.017|0.0085|0.0028|0.0014|0.0074|0.017|0.017|0.0028|-0.012|0.0244|91.8919|10.3546|7.2033|-2.2801|-0.017|0.0149);Buy to Open;1;50.0;$5,883.50;10/17/24, 9:30 PM;;$3,725.00;0.0;
85;_trend_(SellClose);Sell to Close;-1;-50.0;$5,885.50;10/17/24, 9:35 PM;$125.00;$3,762.50;-50.0;
86;_trend_(1,729,215,000,000|-0.0212|-0.0021|-0.0014|-0.0014|0.0021|-0.0382|0.0021|-0|-0.0071|0.0159|52.9412|2.0686|0.7994|-6.4038|0.012|0.0126);Buy to Open;1;50.0;$5,883.00;10/17/24, 9:35 PM;;$3,850.00;0.0;
87;_trend_(SellClose);Sell to Close;-1;-50.0;$5,884.75;10/17/24, 9:40 PM;$100.00;$3,700.00;-50.0;
88;_trend_(1,729,215,300,000|0.0212|0|0.0057|0|0.0039|0.0425|-0.0085|0.0113|-0.0078|0.0184|80|7.473|3.994|3.1945|-0.0097|0.0033);Buy to Open;1;50.0;$5,882.75;10/17/24, 9:40 PM;;$3,950.00;0.0;
89;_trend_(SellClose);Sell to Close;-1;-50.0;$5,888.25;10/17/24, 9:45 PM;$175.00;$3,950.00;-50.0;
90;_trend_(1,729,215,600,000|0.051|0.0361|0.017|0.0099|0.0064|0.0297|0.0382|0.0142|0.0071|0.018|91.6667|21.9509|-7.6011|-11.5951|-0.028|0.0227);Buy to Open;1;50.0;$5,884.75;10/17/24, 9:45 PM;;$4,125.00;0.0;
91;_trend_(SellClose);Sell to Close;-1;-50.0;$5,888.25;10/17/24, 9:50 PM;$75.00;$4,162.50;-50.0;
92;_trend_(1,729,215,900,000|0.0085|0.0297|0.0269|0.0127|0.006|-0.0425|0.0297|0.0283|0.0135|0.0166|100|22.2062|0.1787|7.7798|-0.0154|0.0013);Buy to Open;1;50.0;$5,886.75;10/17/24, 9:50 PM;;$4,200.00;0.0;
93;_trend_(SellClose);Sell to Close;-1;-50.0;$5,888.25;10/17/24, 9:55 PM;$50.00;$4,250.00;-50.0;
94;_trend_(1,729,216,200,000|-0.0127|-0.0021|0.0156|0.0106|0.0039|-0.0212|-0.0382|0.0099|0.0135|0.0138|86.3636|15.977|1.8919|1.7132|0.0127|0.0042);Buy to Open;1;50.0;$5,887.25;10/17/24, 9:55 PM;;$4,250.00;0.0;
95;_trend_(SellClose);Sell to Close;-1;-50.0;$5,887.75;10/17/24, 10:00 PM;$37.50;$4,325.00;-50.0;
96;_trend_(1,729,216,500,000|-0.0042|-0.0085|-0.0028|0.0071|0.0042|0.0085|-0.0382|-0.0198|0.0057|0.0149|81.8182|12.5232|4.0591|2.1672|-0.0004|-0.008);Buy to Open;1;50.0;$5,887.00;10/17/24, 10:00 PM;;$4,287.50;0.0;
97;_trend_(SellClose);Sell to Close;-1;-50.0;$5,888.50;10/17/24, 10:05 PM;$125.00;$4,362.50;-50.0;
98;_trend_(1,729,216,800,000|-0.017|-0.0106|-0.0113|0.0078|0.0032|-0.0127|-0.0085|-0.0382|0.0092|0.0127|60.8696|5.1974|-5.1338|-9.1929|0.0193|-0.0223);Buy to Open;1;50.0;$5,886.00;10/17/24, 10:05 PM;;$4,412.50;0.0;
99;_trend_(SellClose);Sell to Close;-1;-50.0;$5,887.00;10/17/24, 10:10 PM;$100.00;$4,500.00;-50.0;
100;_trend_(1,729,217,100,000|0.0127|-0.0021|-0.0028|0.0064|0.0032|0.0297|0.0064|-0.0184|0.0064|0.0096|73.913|7.8194|-0.2284|4.9055|-0.0035|0.0143);Buy to Open;1;50.0;$5,885.00;10/17/24, 10:10 PM;;$4,512.50;0.0;
101;_trend_(SellClose);Sell to Close;-1;-50.0;$5,887.25;10/17/24, 10:15 PM;$112.50;$4,625.00;-50.0;
102;_trend_(1,729,217,400,000|-0.0297|-0.0085|-0.0113|-0.0071|0.0014|-0.0425|0.0021|-0.0085|-0.017|0.0106|43.4783|-3.2143|-1.6891|-1.4608|0.0067|0.004);Buy to Open;1;50.0;$5,885.00;10/17/24, 10:15 PM;;$4,625.00;0.0;
103;_trend_(SellClose);Sell to Close;-1;-50.0;$5,886.25;10/17/24, 10:20 PM;$87.50;$4,637.50;-50.0;
104;_trend_(1,729,217,700,000|-0.0042|-0.017|-0.0071|-0.0092|0.0018|0.0255|-0.0149|0.0042|-0.0219|0.0057|39.1304|-5.2381|1.5502|3.2393|-0.0072|-0.0093);Buy to Open;1;50.0;$5,884.50;10/17/24, 10:20 PM;;$4,712.50;0.0;
105;_trend_(SellClose);Sell to Close;-1;-50.0;$5,886.25;10/17/24, 10:25 PM;$75.00;$4,700.00;-50.0;
106;_trend_(1,729,218,000,000|0.017|0.0064|-0.0057|-0.0042|0.0032|0.0212|0.0149|-0.0028|-0.0149|0.006|56.5217|-0.5952|2.9501|1.3999|-0.0124|0.0039);Buy to Open;1;50.0;$5,884.75;10/17/24, 10:25 PM;;$4,787.50;0.0;
107;_trend_(SellClose);Sell to Close;-1;-50.0;$5,886.75;10/17/24, 10:30 PM;$87.50;$4,712.50;-50.0;
108;_trend_(1,729,218,300,000|0.0085|0.0127|0.0071|-0.0021|0.0025|-0.0085|0.0297|0.0184|-0.0092|-0.005|65.2174|1.4286|0.9746|-1.9755|-0.0062|0.005);Buy to Open;1;50.0;$5,885.00;10/17/24, 10:30 PM;;$4,875.00;0.0;
109;_trend_(SellClose);Sell to Close;-1;-50.0;$5,888.50;10/17/24, 10:35 PM;$100.00;$4,875.00;-50.0;
110;_trend_(1,729,218,600,000|0.0297|0.0191|0.0184|0.0057|0.0067|0.0212|0.0127|0.0255|-0.0021|0.0046|95.6522|9.1667|-1.1385|-2.1131|-0.0067|0.023);Buy to Open;1;50.0;$5,886.50;10/17/24, 10:35 PM;;$4,975.00;0.0;
111;_trend_(SellClose);Sell to Close;-1;-50.0;$5,888.75;10/17/24, 10:40 PM;$50.00;$5,050.00;-50.0;
112;_trend_(1,729,218,900,000|0.0042|0.017|0.0142|0.0042|0.0053|-0.0255|0.0042|0.0198|-0.0021|0.0014|94.1176|8.8095|2.903|4.0415|-0.0157|0.0166);Buy to Open;1;50.0;$5,887.75;10/17/24, 10:40 PM;;$5,025.00;0.0;
113;_trend_(SellClose);Sell to Close;-1;-50.0;$5,888.50;10/17/24, 10:45 PM;$62.50;$5,137.50;-50.0;
114;_trend_(1,729,219,200,000|-0.0212|-0.0085|0.0042|0.0057|-0.0007|-0.0255|-0.0276|-0.0028|0.0127|-0.0071|64.7059|1.9048|1.5563|-1.3467|0.0166|-0.0082);Buy to Open;1;50.0;$5,887.25;10/17/24, 10:45 PM;;$5,087.50;0.0;
115;_trend_(SellClose);Sell to Close;-1;-50.0;$5,888.00;10/17/24, 10:50 PM;$100.00;$5,175.00;-50.0;
116;_trend_(1,729,219,500,000|-0.017|-0.0191|-0.0113|0.0035|-0.0028|0.0042|-0.0361|-0.0297|0.0127|-0.0088|41.1765|-2.8571|-2.0388|-3.5951|-0.0037|-0.0186);Buy to Open;1;50.0;$5,886.00;10/17/24, 10:50 PM;;$5,187.50;0.0;
117;_trend_(SellClose);Sell to Close;-1;-50.0;$5,886.50;10/17/24, 10:55 PM;$50.00;$5,187.50;-50.0;
118;_trend_(1,729,219,800,000|0|-0.0085|-0.0127|0.0007|-0.0018|0.017|-0|-0.0269|0.005|-0.0057|41.1765|-2.2619|4.5644|6.6032|-0.0046|-0.0061);Buy to Open;1;50.0;$5,885.50;10/17/24, 10:55 PM;;$5,237.50;0.0;
119;_trend_(SellClose);Sell to Close;-1;-50.0;$5,886.75;10/17/24, 11:00 PM;$50.00;$5,187.50;-50.0;
120;_trend_(1,729,220,100,000|0.0042|0.0021|-0.0042|0|-0.0011|0.0042|0.0212|-0.0085|0.0021|-0.0053|47.0588|-0.4762|4.2609|-0.3036|-0.0042|0.0056);Buy to Open;1;50.0;$5,885.75;10/17/24, 11:00 PM;;$5,287.50;0.0;
121;_trend_(SellClose);Sell to Close;-1;-50.0;$5,887.75;10/17/24, 11:05 PM;$75.00;$5,325.00;-50.0;
122;_trend_(1,729,220,400,000|0.0212|0.0127|0.0085|-0.0014|0.0021|0.017|0.0212|0.0198|-0.0071|-0.0011|76.4706|5.9524|0.7754|-3.4854|-0.0143|0.0058);Buy to Open;1;50.0;$5,886.25;10/17/24, 11:05 PM;;$5,362.50;0.0;
123;_trend_(SellClose);Sell to Close;-1;-50.0;$5,887.75;10/17/24, 11:10 PM;$37.50;$5,437.50;-50.0;
124;_trend_(1,729,220,700,000|-0.0127|0.0042|0.0042|-0.0042|0|-0.034|0.0021|0.017|-0.0085|-0.0032|58.8235|1.6667|4.6272|3.8518|0.0081|0.0029);Buy to Open;1;50.0;$5,887.00;10/17/24, 11:10 PM;;$5,400.00;0.0;
125;_trend_(SellClose);Sell to Close;-1;-50.0;$5,887.25;10/17/24, 11:15 PM;$50.00;$5,437.50;-50.0;
126;_trend_(1,729,221,000,000|-0.0127|-0.0127|-0.0014|-0.0028|0.0014|-0|-0.0255|0.0028|-0.0085|-0|41.1765|-3.0952|3.2765|-1.3508|0.0035|-0.0179);Buy to Open;1;50.0;$5,886.25;10/17/24, 11:15 PM;;$5,450.00;0.0;
127;_trend_(SellClose);Sell to Close;-1;-50.0;$5,886.75;10/17/24, 11:20 PM;$62.50;$5,437.50;-50.0;
128;_trend_(1,729,221,300,000|0.0042|-0.0042|-0.0071|0.0007|0.0021|0.017|-0.0085|-0.0156|-0.0028|0.0004|43.75|-2.381|2.1592|-1.1172|0.0004|-0.0104);Buy to Open;1;50.0;$5,885.50;10/17/24, 11:20 PM;;$5,512.50;0.0;
129;_trend_(SellClose);Sell to Close;-1;-50.0;$5,887.00;10/17/24, 11:25 PM;$62.50;$5,512.50;-50.0;
