Strategy report
Symbol: /ES:XCME
Work Time: 10/7/24, 6:05 PM - 10/15/24, 12:10 PM


Id;Strategy;Side;Quantity;Amount;Price;Date/Time;Trade P/L;P/L;Position;
17;_trend_(SellClose);Sell to Close;-1;-50.0;$5,743.75;10/7/24, 6:45 PM;$125.00;$2,825.00;-50.0;
18;_trend_(1,728,340,800,000|0.0174|0.0785|-0.0304|-0.0203|-0.0141|-0.1221|0.2025|-0.0203|-0.0123|-0.0297|58.2609|0.9632|13.7595|26.9378|-0.0056|-0.0024);Buy to Open;1;50.0;$5,741.25;10/7/24, 6:45 PM;;$2,850.00;0.0;
19;_trend_(SellClose);Sell to Close;-1;-50.0;$5,742.00;10/7/24, 6:50 PM;$175.00;$2,987.50;-50.0;
20;_trend_(1,728,341,100,000|-0.0044|0.0065|0.0509|-0.0203|-0.0145|-0.0218|0.0609|0.1422|-0.0116|-0.0283|57.3913|0.9173|13.804|0.0445|0.0186|-0.0032);Buy to Open;1;50.0;$5,738.50;10/7/24, 6:50 PM;;$3,025.00;0.0;
21;_trend_(SellClose);Sell to Close;-1;-50.0;$5,742.75;10/7/24, 6:55 PM;$237.50;$3,137.50;-50.0;
22;_trend_(1,728,341,400,000|-0.0435|-0.0239|-0.0102|-0.0232|-0.0181|-0.0392|-0.1024|0.0261|-0.0102|-0.0192|48.6957|-2.9139|10.4487|-3.3553|0.0033|-0.0341);Buy to Open;1;50.0;$5,738.00;10/7/24, 6:55 PM;;$3,262.50;0.0;
23;_trend_(SellClose);Sell to Close;-1;-50.0;$5,741.50;10/7/24, 7:00 PM;$312.50;$3,250.00;-50.0;
24;_trend_(1,728,341,700,000|0.0218|-0.0109|-0.0087|-0.0196|-0.0138|0.0653|-0.0174|0.0217|-0.0116|-0.0181|53.0435|-0.1302|9.7497|-0.699|0.0138|-0.0118);Buy to Open;1;50.0;$5,735.25;10/7/24, 7:00 PM;;$3,575.00;0.0;
25;_trend_(SellClose);Sell to Close;-1;-50.0;$5,743.75;10/7/24, 7:05 PM;$250.00;$3,387.50;-50.0;
26;_trend_(1,728,342,000,000|0.0218|0.0218|0|0.0254|-0.0101|-0|0.0457|-0.0509|0.0711|-0.0112|67.3469|2.2488|6.6849|-3.0648|-0.0052|0.007);Buy to Open;1;50.0;$5,738.75;10/7/24, 7:05 PM;;$3,825.00;0.0;
27;_trend_(SellClose);Sell to Close;-1;-50.0;$5,749.75;10/7/24, 7:10 PM;$425.00;$4,137.50;-50.0;
28;_trend_(1,728,342,300,000|0.1001|0.061|0.0479|0.0189|-0.0014|0.0784|0.0719|0.0581|0.0406|-0.0022|90.8163|12.0983|-5.6025|-12.2874|-0.0386|0.0413);Buy to Open;1;50.0;$5,741.25;10/7/24, 7:10 PM;;$4,250.00;0.0;
29;_trend_(SellClose);Sell to Close;-1;-50.0;$5,747.50;10/7/24, 7:15 PM;$212.50;$4,300.00;-50.0;
30;_trend_(1,728,342,600,000|-0.0696|0.0152|0.0174|0.0044|-0.008|-0.1697|-0.0065|0.0261|0.0246|-0.0087|74.4898|4.4366|2.1883|7.7908|0.0199|-0.0304);Buy to Open;1;50.0;$5,743.25;10/7/24, 7:15 PM;;$4,462.50;0.0;
31;_trend_(SellClose);Sell to Close;-1;-50.0;$5,747.25;10/7/24, 7:20 PM;$187.50;$4,537.50;-50.0;
32;_trend_(1,728,342,900,000|0.0522|-0.0087|0.0276|0.0138|-0.0033|0.1218|-0.0697|0.0276|0.0341|-0.0029|86.7347|9.5177|3.0868|0.8985|-0.0072|0.0179);Buy to Open;1;50.0;$5,743.50;10/7/24, 7:20 PM;;$4,650.00;0.0;
33;_trend_(SellClose);Sell to Close;-1;-50.0;$5,747.00;10/7/24, 7:25 PM;$87.50;$4,787.50;-50.0;
34;_trend_(1,728,343,200,000|-0.0131|0.0196|-0.0101|0.0189|-0.0022|-0.0653|0.0043|-0.0581|0.0421|0.0004|83.6735|8.2919|6.1502|3.0635|-0.0012|-0.0157);Buy to Open;1;50.0;$5,745.25;10/7/24, 7:25 PM;;$4,737.50;0.0;
35;_trend_(SellClose);Sell to Close;-1;-50.0;$5,746.25;10/7/24, 7:30 PM;$100.00;$4,925.00;-50.0;
36;_trend_(1,728,343,500,000|-0.0261|-0.0196|0.0044|0.0109|-0.0043|-0.0131|-0.0109|-0.0131|0.0305|-0.0018|77.551|6.6434|6.3256|0.1754|0.0072|0.0048);Buy to Open;1;50.0;$5,744.25;10/7/24, 7:30 PM;;$4,837.50;0.0;
37;_trend_(SellClose);Sell to Close;-1;-50.0;$5,744.25;10/7/24, 7:35 PM;$87.50;$4,912.50;-50.0;
38;_trend_(1,728,343,800,000|-0.0305|-0.0283|-0.0232|0.0022|0.0138|-0.0044|-0.0479|-0.0508|-0.0233|0.0384|65.0602|1.3455|8.0446|1.7189|0.0092|-0.0071);Buy to Open;1;50.0;$5,742.50;10/7/24, 7:35 PM;;$4,925.00;0.0;
39;_trend_(SellClose);Sell to Close;-1;-50.0;$5,743.25;10/7/24, 7:40 PM;$87.50;$4,825.00;-50.0;
40;_trend_(1,728,344,100,000|0.0044|-0.0131|-0.0174|-0.0138|0.0025|0.0348|0.0065|-0.0073|-0.0326|0.0185|51.7241|2.0148|8.542|0.4974|-0.0138|0.0232);Buy to Open;1;50.0;$5,741.50;10/7/24, 7:40 PM;;$5,012.50;0.0;
41;_trend_(SellClose);Sell to Close;-1;-50.0;$5,745.25;10/7/24, 7:45 PM;$150.00;$5,000.00;-50.0;
42;_trend_(1,728,344,400,000|0.0435|0.0239|0.0058|0.0051|0.0047|0.0392|0.0522|0.0015|0.0007|0.0188|68.9655|6.36|3.7411|-4.8009|-0.0151|0.0103);Buy to Open;1;50.0;$5,742.25;10/7/24, 7:45 PM;;$5,162.50;0.0;
43;_trend_(SellClose);Sell to Close;-1;-50.0;$5,745.75;10/7/24, 7:50 PM;$100.00;$5,100.00;-50.0;
44;_trend_(1,728,344,700,000|0.0044|0.0239|0.0174|-0.0029|0.0054|-0.0392|0.037|0.0406|-0.0167|0.0199|70.6897|5.9353|5.0592|1.3181|0.0028|-0.0031);Buy to Open;1;50.0;$5,743.75;10/7/24, 7:50 PM;;$5,262.50;0.0;
45;_trend_(SellClose);Sell to Close;-1;-50.0;$5,748.50;10/7/24, 7:55 PM;$212.50;$5,475.00;-50.0;
46;_trend_(1,728,345,000,000|0.0261|0.0152|0.0247|0.0036|0.0113|0.0218|-0.0087|0.0421|-0.0153|0.0294|81.0345|7.4649|-1.413|-6.4722|-0.0072|0.0052);Buy to Open;1;50.0;$5,744.25;10/7/24, 7:55 PM;;$5,475.00;0.0;
47;_trend_(SellClose);Sell to Close;-1;-50.0;$5,747.25;10/7/24, 8:00 PM;$150.00;$5,387.50;-50.0;
48;_trend_(1,728,345,300,000|-0.0479|-0.0109|-0.0058|0|0.0054|-0.074|-0.0348|-0.0116|-0.0109|0.0192|50|0.8125|2.1016|3.5146|0.0171|-0.0134);Buy to Open;1;50.0;$5,744.25;10/7/24, 8:00 PM;;$5,625.00;0.0;
49;_trend_(SellClose);Sell to Close;-1;-50.0;$5,749.50;10/7/24, 8:05 PM;$250.00;$5,600.00;-50.0;
50;_trend_(1,728,345,600,000|0.0827|0.0174|0.0203|0.0189|0.0105|0.1305|0.0022|0.0029|0.0167|0.0207|91.1765|14.1365|-2.9058|-5.0075|-0.0235|0.0337);Buy to Open;1;50.0;$5,744.50;10/7/24, 8:05 PM;;$5,875.00;0.0;
51;_trend_(SellClose);Sell to Close;-1;-50.0;$5,751.75;10/7/24, 8:10 PM;$162.50;$5,812.50;-50.0;
52;_trend_(1,728,345,900,000|0.0174|0.0501|0.0174|0.021|0.0036|-0.0653|0.0609|-0.0073|0.0348|0.0051|82.9268|15.1456|0.1086|3.0144|-0.0056|0.0026);Buy to Open;1;50.0;$5,748.50;10/7/24, 8:10 PM;;$6,037.50;0.0;
53;_trend_(SellClose);Sell to Close;-1;-50.0;$5,753.00;10/7/24, 8:15 PM;$187.50;$6,075.00;-50.0;
54;_trend_(1,728,346,200,000|0.0522|0.0348|0.0508|0.0225|0.0138|0.0348|0.0174|0.0566|0.0174|0.0218|100|20.6158|-1.0283|-1.1368|-0.0214|0.004);Buy to Open;1;50.0;$5,749.25;10/7/24, 8:15 PM;;$6,225.00;0.0;
55;_trend_(SellClose);Sell to Close;-1;-50.0;$5,753.75;10/7/24, 8:20 PM;$112.50;$6,300.00;-50.0;
56;_trend_(1,728,346,500,000|-0.013|0.0196|0.0188|0.0196|0.0083|-0.0652|-0.0305|-0.0015|0.0225|0.0116|87.7551|18.6471|1.2098|2.2381|0.0154|0.008);Buy to Open;1;50.0;$5,751.50;10/7/24, 8:20 PM;;$6,337.50;0.0;
57;_trend_(SellClose);Sell to Close;-1;-50.0;$5,752.75;10/7/24, 8:25 PM;$112.50;$6,350.00;-50.0;
58;_trend_(1,728,346,800,000|0|-0.0065|0.013|0.0152|0.0094|0.013|-0.0413|-0.0044|0.0116|0.0116|87.7551|16.4937|1.7152|0.5054|-0.0024|-0.0212);Buy to Open;1;50.0;$5,750.50;10/7/24, 8:25 PM;;$6,450.00;0.0;
59;_trend_(SellClose);Sell to Close;-1;-50.0;$5,753.25;10/7/24, 8:30 PM;$100.00;$6,425.00;-50.0;
60;_trend_(1,728,347,100,000|0.0043|0.0022|-0.0029|0.0239|0.012|0.0043|-0.0174|-0.0537|0.0239|0.0163|89.7959|18.7328|1.9298|0.2146|0.0051|0.0056);Buy to Open;1;50.0;$5,751.25;10/7/24, 8:30 PM;;$6,550.00;0.0;
61;_trend_(SellClose);Sell to Close;-1;-50.0;$5,754.50;10/7/24, 8:35 PM;$100.00;$6,637.50;-50.0;
62;_trend_(1,728,347,400,000|0.0217|0.013|0.0087|0.0138|0.0163|0.0174|0.0196|-0.0102|-0.0051|0.0025|94.2308|31.1149|1.39|-0.5398|-0.0146|0.0032);Buy to Open;1;50.0;$5,752.50;10/7/24, 8:35 PM;;$6,650.00;0.0;
63;_trend_(SellClose);Sell to Close;-1;-50.0;$5,753.75;10/7/24, 8:40 PM;$112.50;$6,800.00;-50.0;
64;_trend_(1,728,347,700,000|-0.0174|0.0022|0.0029|0.008|0.0145|-0.0391|-0|-0.0101|-0.0131|0.012|85.7143|24.1022|0.9694|-0.4206|0.0174|-0.0126);Buy to Open;1;50.0;$5,751.50;10/7/24, 8:40 PM;;$6,762.50;0.0;
65;_trend_(SellClose);Sell to Close;-1;-50.0;$5,752.75;10/7/24, 8:45 PM;$125.00;$6,762.50;-50.0;
66;_trend_(1,728,348,000,000|-0.0348|-0.0261|-0.0101|-0.0065|0.008|-0.0174|-0.0391|-0.0072|-0.029|0.0033|65.1163|20.2443|0.731|-0.2384|0.0182|-0.0127);Buy to Open;1;50.0;$5,750.25;10/7/24, 8:45 PM;;$6,887.50;0.0;
67;_trend_(SellClose);Sell to Close;-1;-50.0;$5,753.00;10/7/24, 8:50 PM;$112.50;$6,962.50;-50.0;
68;_trend_(1,728,348,300,000|0.0348|0|-0.0058|0.0014|0.0105|0.0695|-0.0022|-0.0145|-0.0181|0.0051|82.9268|22.8037|1.1604|0.4294|-0.0135|0.0202);Buy to Open;1;50.0;$5,750.75;10/7/24, 8:50 PM;;$7,000.00;0.0;
69;_trend_(SellClose);Sell to Close;-1;-50.0;$5,753.00;10/7/24, 8:55 PM;$125.00;$7,087.50;-50.0;
70;_trend_(1,728,348,600,000|-0.0217|0.0065|-0.0072|-0.0022|0.0065|-0.0565|0.0326|-0.0101|-0.0174|-0.0047|70.7317|15.3092|0.2735|-0.8869|-0.0067|-0.0008);Buy to Open;1;50.0;$5,750.50;10/7/24, 8:55 PM;;$7,125.00;0.0;
71;_trend_(SellClose);Sell to Close;-1;-50.0;$5,751.75;10/7/24, 9:00 PM;$50.00;$7,125.00;-50.0;
72;_trend_(1,728,348,900,000|-0.0043|-0.013|0.0029|-0.0036|0.0102|0.0174|-0.013|0.013|-0.0276|0.0047|67.5|10.6843|6.2122|5.9387|0.002|0.0106);Buy to Open;1;50.0;$5,750.75;10/7/24, 9:00 PM;;$7,175.00;0.0;
73;_trend_(SellClose);Sell to Close;-1;-50.0;$5,752.25;10/7/24, 9:05 PM;$112.50;$7,350.00;-50.0;
74;_trend_(1,728,349,200,000|0.0087|0.0022|-0.0058|-0.0058|0.004|0.013|-0.0043|-0|-0.0196|-0.0065|54.1667|9.6593|1.5261|-4.6862|-0.0087|-0.0037);Buy to Open;1;50.0;$5,750.00;10/7/24, 9:05 PM;;$7,287.50;0.0;
75;_trend_(SellClose);Sell to Close;-1;-50.0;$5,751.75;10/7/24, 9:10 PM;$187.50;$7,487.50;-50.0;
76;_trend_(1,728,349,500,000|-0.0522|-0.0217|-0.0159|-0.0116|-0.0018|-0.0609|-0.0087|-0.0087|-0.0196|-0.0054|11.5385|-1.8287|-3.4257|-4.9518|0.019|-0.0103);Buy to Open;1;50.0;$5,748.00;10/7/24, 9:10 PM;;$7,475.00;0.0;
77;_trend_(SellClose);Sell to Close;-1;-50.0;$5,750.50;10/7/24, 9:15 PM;$150.00;$7,825.00;-50.0;
78;_trend_(1,728,349,800,000|-0.0174|-0.0348|-0.0203|-0.0087|-0.0076|0.0348|-0.0369|-0.0232|-0.0022|-0.0214|3.5714|-5.8138|0.1096|3.5353|-0.0015|-0.0238);Buy to Open;1;50.0;$5,747.50;10/7/24, 9:15 PM;;$7,625.00;0.0;
79;_trend_(SellClose);Sell to Close;-1;-50.0;$5,747.75;10/7/24, 9:20 PM;$325.00;$7,750.00;-50.0;
80;_trend_(1,728,350,100,000|-0.0739|-0.0457|-0.0478|-0.0268|-0.0127|-0.0565|-0.0239|-0.042|-0.0282|-0.021|16.9811|-19.28|-5.7731|-5.8827|0.0337|-0.0173);Buy to Open;1;50.0;$5,741.25;10/7/24, 9:20 PM;;$7,950.00;0.0;
81;_trend_(SellClose);Sell to Close;-1;-50.0;$5,745.75;10/7/24, 9:25 PM;$137.50;$7,975.00;-50.0;
82;_trend_(1,728,350,400,000|0.0305|-0.0217|-0.0203|-0.0181|-0.0101|0.1044|0.013|-0.0044|-0.0159|-0.0196|30.1887|-13.5522|5.0946|10.8677|0.0027|-0.0004);Buy to Open;1;50.0;$5,743.00;10/7/24, 9:25 PM;;$8,087.50;0.0;
83;_trend_(SellClose);Sell to Close;-1;-50.0;$5,746.50;10/7/24, 9:30 PM;$125.00;$8,350.00;-50.0;
84;_trend_(1,728,350,700,000|0|0.0152|-0.0145|-0.0174|-0.0105|-0.0305|0.0609|0.0058|-0.0138|-0.0225|30.1887|-13.1565|4.8711|-0.2235|-0.0142|0.005);Buy to Open;1;50.0;$5,744.00;10/7/24, 9:30 PM;;$8,212.50;0.0;
85;_trend_(SellClose);Sell to Close;-1;-50.0;$5,745.75;10/7/24, 9:35 PM;$275.00;$8,375.00;-50.0;
86;_trend_(1,728,351,000,000|-0.0696|-0.0348|-0.0131|-0.0304|-0.0181|-0.0696|-0.0131|0.0348|-0.0246|-0.0344|7.4074|-23.3909|-0.4859|-5.357|0.0246|-0.0392);Buy to Open;1;50.0;$5,740.25;10/7/24, 9:35 PM;;$8,487.50;0.0;
87;_trend_(SellClose);Sell to Close;-1;-50.0;$5,744.50;10/7/24, 9:40 PM;$212.50;$8,575.00;-50.0;
88;_trend_(1,728,351,300,000|0.0218|-0.0239|-0.016|-0.0181|-0.0148|0.0914|-0.0392|0.0043|-0.0065|-0.0294|17.6471|-17.0082|2.5903|3.0762|-0.0076|0.0033);Buy to Open;1;50.0;$5,740.25;10/7/24, 9:40 PM;;$8,700.00;0.0;
89;_trend_(SellClose);Sell to Close;-1;-50.0;$5,743.75;10/7/24, 9:45 PM;$125.00;$8,500.00;-50.0;
90;_trend_(1,728,351,600,000|0.0044|0.0131|-0.0145|-0.0145|-0.0116|-0.0174|0.0479|-0|-0.0058|-0.0196|19.6078|-14.0027|7.7199|5.1296|-0.0044|-0.0069);Buy to Open;1;50.0;$5,741.25;10/7/24, 9:45 PM;;$8,825.00;0.0;
91;_trend_(SellClose);Sell to Close;-1;-50.0;$5,748.25;10/7/24, 9:50 PM;$312.50;$8,925.00;-50.0;
92;_trend_(1,728,351,900,000|0.0871|0.0457|0.0377|0.0123|-0.0072|0.0827|0.0696|0.0508|0.0391|-0.0178|58.8235|3.7568|-7.8386|-15.5586|-0.0184|0.0219);Buy to Open;1;50.0;$5,742.00;10/7/24, 9:50 PM;;$9,137.50;0.0;
93;_trend_(SellClose);Sell to Close;-1;-50.0;$5,748.50;10/7/24, 9:55 PM;$150.00;$9,287.50;-50.0;
94;_trend_(1,728,352,200,000|-0.0261|0.0305|0.0218|0.0029|-0.0076|-0.1132|0.0174|0.0377|0.021|-0.0141|50|2.9704|1.5558|9.3944|0.0166|-0.0052);Buy to Open;1;50.0;$5,745.50;10/7/24, 9:55 PM;;$9,287.50;0.0;
95;_trend_(SellClose);Sell to Close;-1;-50.0;$5,746.75;10/7/24, 10:00 PM;$137.50;$9,425.00;-50.0;
96;_trend_(1,728,352,500,000|-0.0131|-0.0196|0.016|0.0007|-0.0083|0.013|-0.0653|0.0305|0.0181|-0.0185|43.75|1.7409|3.0008|1.4451|-0.013|0.0043);Buy to Open;1;50.0;$5,744.00;10/7/24, 10:00 PM;;$9,425.00;0.0;
97;_trend_(SellClose);Sell to Close;-1;-50.0;$5,746.25;10/7/24, 10:05 PM;$125.00;$9,500.00;-50.0;
98;_trend_(1,728,352,800,000|-0.0261|-0.0196|-0.0217|0.008|-0.0112|-0.0131|-0.0501|-0.0595|0.0384|-0.0152|32.6087|-1.4887|3.7848|0.784|0.0119|-0.0252);Buy to Open;1;50.0;$5,743.75;10/7/24, 10:05 PM;;$9,550.00;0.0;
99;_trend_(SellClose);Sell to Close;-1;-50.0;$5,745.25;10/7/24, 10:10 PM;$175.00;$9,712.50;-50.0;
100;_trend_(1,728,353,100,000|0.0131|-0.0065|-0.0087|0.0065|-0.0058|0.0392|0.013|-0.0305|0.0247|-0.004|43.9024|1.9406|1.7109|-2.0739|-0.0154|0.0333);Buy to Open;1;50.0;$5,741.75;10/7/24, 10:10 PM;;$9,725.00;0.0;
101;_trend_(SellClose);Sell to Close;-1;-50.0;$5,745.75;10/7/24, 10:15 PM;$187.50;$9,775.00;-50.0;
102;_trend_(1,728,353,400,000|-0.0479|-0.0174|-0.0203|-0.0022|-0.0083|-0.0609|0.0022|-0.0363|0.0123|-0.0007|21.2121|-6.0857|0.4671|-1.2438|0.0147|-0.0222);Buy to Open;1;50.0;$5,742.00;10/7/24, 10:15 PM;;$9,912.50;0.0;
103;_trend_(SellClose);Sell to Close;-1;-50.0;$5,744.75;10/7/24, 10:20 PM;$187.50;$9,937.50;-50.0;
104;_trend_(1,728,353,700,000|0.0479|0|0.0044|-0.0087|0.0018|0.0958|0.0065|0.0261|-0.021|0.0145|54.5455|2.7468|0.9457|0.4786|-0.0195|0.0297);Buy to Open;1;50.0;$5,741.00;10/7/24, 10:20 PM;;$10,100.00;0.0;
105;_trend_(SellClose);Sell to Close;-1;-50.0;$5,746.00;10/7/24, 10:25 PM;$112.50;$10,237.50;-50.0;
106;_trend_(1,728,354,000,000|-0.0087|0.0196|-0.0029|-0.0058|-0.0015|-0.0566|0.037|0.0058|-0.0087|0.0087|48.4848|1.0888|4.5069|3.5612|0.0063|0.0062);Buy to Open;1;50.0;$5,743.75;10/7/24, 10:25 PM;;$10,212.50;0.0;
107;_trend_(SellClose);Sell to Close;-1;-50.0;$5,745.50;10/7/24, 10:30 PM;$137.50;$10,412.50;-50.0;
108;_trend_(1,728,354,300,000|-0.0174|-0.0131|0.0073|-0.0065|-0.0029|-0.0087|-0.0131|0.0276|-0.0073|0.0076|36.3636|-1.9937|3.4216|-1.0854|-0.011|-0.0001);Buy to Open;1;50.0;$5,742.75;10/7/24, 10:30 PM;;$10,350.00;0.0;
109;_trend_(SellClose);Sell to Close;-1;-50.0;$5,744.25;10/7/24, 10:35 PM;$150.00;$10,387.50;-50.0;
110;_trend_(1,728,354,600,000|-0.0305|-0.0239|-0.0189|-0.0073|0.0004|-0.0131|-0.0435|-0.0232|-0.0152|0.0185|15.1515|-8.2347|3.4607|0.0392|0.0139|-0.0233);Buy to Open;1;50.0;$5,741.25;10/7/24, 10:35 PM;;$10,500.00;0.0;
111;_trend_(SellClose);Sell to Close;-1;-50.0;$5,745.75;10/7/24, 10:40 PM;$300.00;$10,462.50;-50.0;
112;_trend_(1,728,354,900,000|0.0348|0.0022|-0.0044|-0.0036|0.0015|0.0653|0.0152|-0.0015|-0.0102|0.0163|42.8571|-1.8834|-6.5358|-9.9966|-0.0111|0.0052);Buy to Open;1;50.0;$5,739.75;10/7/24, 10:40 PM;;$10,800.00;0.0;
113;_trend_(SellClose);Sell to Close;-1;-50.0;$5,747.00;10/7/24, 10:45 PM;$212.50;$10,875.00;-50.0;
114;_trend_(1,728,355,200,000|0.0522|0.0435|0.0189|0.0131|0.0054|0.0174|0.0675|0.0116|0.0152|0.017|77.1429|7.1003|-1.9557|4.5802|-0.012|0.0542);Buy to Open;1;50.0;$5,742.75;10/7/24, 10:45 PM;;$11,012.50;0.0;
115;_trend_(SellClose);Sell to Close;-1;-50.0;$5,747.75;10/7/24, 10:50 PM;$125.00;$11,037.50;-50.0;
116;_trend_(1,728,355,500,000|-0.0174|0.0174|0.0232|0.0022|-0.0033|-0.0696|0.0152|0.0421|0.0109|0.004|65.7143|4.0598|1.67|3.6257|0.0008|-0.0001);Buy to Open;1;50.0;$5,745.25;10/7/24, 10:50 PM;;$11,137.50;0.0;
117;_trend_(SellClose);Sell to Close;-1;-50.0;$5,749.25;10/7/24, 10:55 PM;$262.50;$11,250.00;-50.0;
118;_trend_(1,728,355,800,000|0.0305|0.0065|0.0218|0.0087|0.0015|0.0479|-0.037|0.0261|0.0145|0.0091|78.9474|9.7578|-6.7434|-8.4134|-0.0091|0.0208);Buy to Open;1;50.0;$5,744.00;10/7/24, 10:55 PM;;$11,400.00;0.0;
119;_trend_(SellClose);Sell to Close;-1;-50.0;$5,749.00;10/7/24, 11:00 PM;$137.50;$11,500.00;-50.0;
120;_trend_(1,728,356,100,000|-0.0043|0.0131|0.0029|0.0109|0.0022|-0.0348|-0.0044|-0.016|0.0174|0.0105|76.3158|8.4758|-0.3019|6.4414|-0.0028|-0.0119);Buy to Open;1;50.0;$5,746.25;10/7/24, 11:00 PM;;$11,537.50;0.0;
121;_trend_(SellClose);Sell to Close;-1;-50.0;$5,748.00;10/7/24, 11:05 PM;$75.00;$11,537.50;-50.0;
122;_trend_(1,728,356,400,000|0|-0.0022|0.0087|0.016|0.0044|0.0043|-0.0087|-0.0145|0.0232|0.0156|76.3158|7.6211|4.602|4.904|0.0071|0.0113);Buy to Open;1;50.0;$5,746.50;10/7/24, 11:05 PM;;$11,612.50;0.0;
123;_trend_(SellClose);Sell to Close;-1;-50.0;$5,749.00;10/7/24, 11:10 PM;$125.00;$11,687.50;-50.0;
124;_trend_(1,728,356,700,000|0.0174|0.0087|0.0043|0.0131|0.0047|0.0174|-0.0044|-0.0174|0.0167|0.0105|86.8421|10.114|0.9503|-3.6517|-0.0103|0.0001);Buy to Open;1;50.0;$5,746.50;10/7/24, 11:10 PM;;$11,737.50;0.0;
125;_trend_(SellClose);Sell to Close;-1;-50.0;$5,748.75;10/7/24, 11:15 PM;$100.00;$11,900.00;-50.0;
126;_trend_(1,728,357,000,000|-0.0087|0.0044|0.0029|0.0029|0.008|-0.0261|0.0065|-0|-0.0102|0.0163|81.5789|6.8376|2.761|1.8106|0.0111|0.0187);Buy to Open;1;50.0;$5,746.75;10/7/24, 11:15 PM;;$11,837.50;0.0;
127;_trend_(SellClose);Sell to Close;-1;-50.0;$5,747.75;10/7/24, 11:20 PM;$112.50;$11,912.50;-50.0;
128;_trend_(1,728,357,300,000|-0.0348|-0.0217|-0.0087|0|0.0011|-0.0261|-0.0304|-0.0174|-0.0022|-0.0007|60.5263|-0.2137|2.8215|0.0605|-0.0007|-0.0177);Buy to Open;1;50.0;$5,745.50;10/7/24, 11:20 PM;;$11,950.00;0.0;
